date_of_sale,address,postal_code,cities,price,description
2021-02-23,"5 ASSUMPTION RD, ATHLONE, WESTMEATH",Unknown,Westmeath,170000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"5 BROMLEY AVE, ARDKEEN VILLAGE, WATERFORD",Unknown,Waterford,286000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"5 LISOWEN COURT, BUNCRANA, CO. DONEGAL",Unknown,Donegal,120000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"5 Taylor Hill Terrace, Balbriggan",Unknown,Dublin,308400.0,New Dwelling house /Apartment
2021-02-23,"5 Whitethorn, Naas",Unknown,Kildare,251101.0,New Dwelling house /Apartment
2021-02-23,"50 LOWER YELLOW RAOD, WATERFORD",Unknown,Waterford,73000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"51 ST JOHNS TERRACE, CARRICK ON SUIR, TIPPERARY",Unknown,Tipperary,13332.0,Second-Hand Dwelling house /Apartment
2021-02-23,"52 CHURCH VIEW, EDEN GATE, DELGANY",Unknown,Wicklow,45000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"52 CRUMLIN RD, DUBLIN 12, DUBLIN",Dublin 12,Dublin,420000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"53 ROBERTS HILL, CIRCULAR RD, KILKENNY",Unknown,Kilkenny,170000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"55  Church Green, Ballinglanna, Glanmire",Unknown,Cork,339207.0,New Dwelling house /Apartment
2021-02-23,"55 RAHEEN ROAD, TALLAGHT, DUBLIN 24",Unknown,Dublin,255000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"57 ARD NA GREINE, KILNAGURTEEN, MACROOM",Unknown,Cork,275000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"57 Mill View, Ballinglanna, Glanmire",Unknown,Cork,262114.0,New Dwelling house /Apartment
2021-02-23,"58 ST ATTRACTA RD, CABRA, DUBLIN 7",Dublin 7,Dublin,295000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"59 BELLEVUE HEIGHTS, NEW ROSS, WEXFORD",Unknown,Wexford,172000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"6 CLABBY DR, CO LONGFORD",Unknown,Longford,134000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"6 MARLBOROUGH COURT, MARLBOROUGH RD, CIRCULAR RD NORTH DUBLIN 7",Dublin 7,Dublin,283000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"6 RESTON CLOSE, CORBALLY, LIMERICK",Unknown,Clare,252000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"6 THE CLAREMONT, SANTRY CROSS, DUBLIN 9",Dublin 9,Dublin,195000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"67 THORNHILL MEADOWS, CELBRIDGE, KILDARE",Unknown,Kildare,315000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"69 BEECH PK, BALLINCOLLIG, CORK",Unknown,Cork,252500.0,Second-Hand Dwelling house /Apartment
2021-02-23,"7 Coill Doire, Faha East, Killarney",Unknown,Kerry,305726.0,New Dwelling house /Apartment
2021-02-23,"7 MOUNT AUBURN CLOSE, DROGHEDA, LOUTH",Unknown,Louth,210000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"7 THE CLAREMONT, SANTRY CROSS, DUBLIN 9",Dublin 9,Dublin,195000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"7 The Walk, Royal Oaks, Enfield",Unknown,Meath,262995.0,New Dwelling house /Apartment
2021-02-23,"8 CARRIGMORE COURT, SAGGART, DUBLIN",Dublin 24,Dublin,340000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"8 NEWBARN, KILSALLAGHAN, DUBLIN",Unknown,Dublin,183000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"83 ST JARLATH RD, CABRA, DUBLIN 7",Dublin 7,Dublin,319000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"85 HAROLDS CROSS COTTAGES, HAROLDS CROSS, DUBLIN 6",Dublin 6,Dublin,355000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"89 LEIGHLIN RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,273500.0,Second-Hand Dwelling house /Apartment
2021-02-23,"9 MEDFORD GREEN, EARLSCOURT, WATERFORD",Unknown,Waterford,299000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"91 GERALD GRIFFIN ST, CORK, CORK",Unknown,Cork,135000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"94 HILL TOP, ST PATRICKS RD, LIMERICK CITY",Unknown,Limerick,182000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"APARTMENT 12, MOUNTAINVIEW HOUSE, STEPASIDE",Unknown,Dublin,310000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"APARTMENT 3, SALEM HOUSE, RATHMINES",Unknown,Dublin,305000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"APARTMENT 3, SALT HOUSE, WICKLOW",Unknown,Wicklow,164000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"Apt 1-10  49 Grosvenor Square, Apt 1-11  50 Grosvenor Square, RATHMINES",Dublin 6,Dublin,3900000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"APT 1-10, 1 GROSVENOR SQ, RATHMINES",Unknown,Dublin,2175000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"APT 1-10, 2 GROSVENOR SQUARE, RATHMINES",Unknown,Dublin,2175000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"APT 1 THE COURT, CLONARD VILLAGE, WEXFORD",Unknown,Wexford,137000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"APT 1, WINDMILL LANE, DUBLIN 2",Dublin 15,Dublin,335000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"APT 6, HARBOUR HOUSE, DUNMORE PIER",Unknown,Waterford,241000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"APT 6, SWAN LAKE DR, LOCH GOWNA",Unknown,Cavan,68000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"BALLAGHBOY, BALLINAFAD, SLIGO",Unknown,Sligo,445000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"BALLYANCHOR, LISMORE, WATERFORD",Unknown,Waterford,345000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"BARROE, CARRACASTLE, BALLAGHADERREEN",Unknown,Mayo,125000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"CAHEREA, LISSEYCASEY, ENNIS",Unknown,Clare,335000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"CLONCOUGH, MOUNTRATH, LAOIS",Unknown,Laois,380000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"CORCREAGHY, DUNDALK, LOUTH",Unknown,Louth,320000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"CRUTTENCLOUGH, BILBOA, CARLOW",Unknown,Carlow,143000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"Cuddoo East, Colemanstown, Ballinasloe",Unknown,Galway,250000.0,New Dwelling house /Apartment
2021-02-23,"CULLAGHBEG, DRUMCLIFFE, CO SLIGO",Unknown,Sligo,260000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"DARRAGH NORTH, ENNIS, COUNTY CLARE",Unknown,Clare,40000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"DOON SHEANE, 34 LIFFORD GARDENS, CIRCULAR RD SOUTH",Unknown,Limerick,460000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"GLENAFALLA, MOUNT MELLERAY, CAPPOQUIN",Unknown,Waterford,92000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"GORTROE, NEWCASTLE WEST, LIMERICK",Unknown,Limerick,185000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"GURRANE, FIRIES, KILLARNEY",Unknown,Kerry,60000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"HILLVIEW, RATHCORE, ENFIELD",Unknown,Meath,370000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"IVY COTTAGE, BALLINAGOUGH NORTH, WHITEGATE",Unknown,Clare,122600.0,Second-Hand Dwelling house /Apartment
2021-02-23,"KILCRONAN, WHITECHURCH, CO CORK",Unknown,Cork,50000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"KNOCKREIGH, 12 ROCKDALE, MOUNTRATH RD",Unknown,Laois,300000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"LAKEFIELD, CULLIONMORE, MULLINGAR",Unknown,Westmeath,443000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"LEITER, BAILIEBOROUGH, CAVAN",Unknown,Cavan,197000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"LISSANEAVILLE, FUERTY, COUNTY ROSCOMMON",Unknown,Roscommon,275000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"LISSIVIGEEN, KILLARNEY, CO KERRY",Unknown,Kerry,165000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"LOUGHBEG RD, CASTLEGREGORY, KERRY",Unknown,Kerry,145000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"LUMVILLE, EDENDERRY, OFFALY",Unknown,Offaly,175000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"MAIN ST, GLANWORTH, CORK",Unknown,Cork,230000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"NEWFORT, SCREEN, WEXFORD",Unknown,Wexford,440000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"NO 6 BLOCK 8 PRIORY HALL, DUBLIN 13",Unknown,Dublin,197500.0,Second-Hand Dwelling house /Apartment
2021-02-23,"No. 13 Gleann na bhFear, Furbo, Co. Galway",Unknown,Galway,511013.22,New Dwelling house /Apartment
2021-02-23,"PARTICK STREET, MOUNTHRATH, LAOIS",Unknown,Laois,78000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"Pippin House, 8 The Orchard, Greystones",Unknown,Wicklow,515418.5,New Dwelling house /Apartment
2021-02-23,"PORTANE, PALLASGREEN, LIMERICK",Unknown,Limerick,210000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"ROSFRIAR, KINLOUGH, LEITRIM",Unknown,Leitrim,138000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"RUSSELLSTOWN, KILMEAGUE, COUNTY KILDARE",Unknown,Kildare,190000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"SKEHEEN UPPER, MITCHELSTOWN, CORK",Unknown,Cork,295000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"SONAS, SHANAWAY RD, ENNIS",Unknown,Clare,430990.0,Second-Hand Dwelling house /Apartment
2021-02-23,"STRADBALLY EAST, KILCOLGAN, GALWAY",Unknown,Galway,475000.0,Second-Hand Dwelling house /Apartment
2021-02-23,"THE KERRIES EAST, TRALEE, CO KERRY",Unknown,Kerry,235000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"1 Blackthorn Close, Barradubh",Unknown,Kerry,191982.38,New Dwelling house /Apartment
2021-02-24,"1 Elm Row, Royal Canal, Ardmore",Unknown,Monaghan,273127.0,New Dwelling house /Apartment
2021-02-24,"1 THE AVENUE, STRAFFAN WOOD, MAYNOOTH",Unknown,Kildare,275800.0,Second-Hand Dwelling house /Apartment
2021-02-24,"1 The Friary, Church Road, Bray",Unknown,Wicklow,561674.01,New Dwelling house /Apartment
2021-02-24,"1 THE HALL, YEW TREE SQ, PROSPEROUS RD",Unknown,Kildare,6720000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"1 WELLINGTON RD, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,3150000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"10 DUNDRUM CASTLE HOUSE, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,296000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"10 Elm Row, Royal Canal, Ardmore",Unknown,Monaghan,237885.0,New Dwelling house /Apartment
2021-02-24,"10 Graydon Way, Newcastle",Unknown,Dublin,330396.0,New Dwelling house /Apartment
2021-02-24,"10 PARKVIEW, BRACKENSTOWN RD, SWORDS",Unknown,Dublin,320000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"10 ST ANNES DR, RAHENY, DUBLIN 5",Dublin 5,Dublin,590000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"10 THE CLOSE, MILLMOUNT ABBEY, DROGHEDA",Unknown,Meath,270926.0,Second-Hand Dwelling house /Apartment
2021-02-24,"10 WOODVIEW, FRESHFORD, CO KILKENNY",Unknown,Kilkenny,135000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"101 WOODVIEW, WILTON, CORK",Unknown,Cork,205000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"104 CHERRYGROVE, KNOCKMAY, PORTLAOISE",Unknown,Laois,48000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"108 QUIGNALECKA, BALLINA, CO MAYO",Unknown,Mayo,297000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"11 CASTLE GROVE, SWORDS, DUBLIN",Unknown,Dublin,290000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"11 CORBALLY COURT, NAAS, KILDARE",Unknown,Kildare,220000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"11 DELHURST COURT, ONGAR PARK, CLONSILLA DUBLIN 15",Dublin 15,Dublin,186709.0,Second-Hand Dwelling house /Apartment
2021-02-24,"11 Elm Row, Royal Canal, Ardmore",Unknown,Monaghan,237885.0,New Dwelling house /Apartment
2021-02-24,"11 SHREWSBURY LODGE, JOHNSTOWN RD, DUN LAOGHAIRE",Dublin 18,Dublin,256000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"11 THE CLOSE, CLONATTIN VILLAGE, GOREY",Unknown,Wexford,140376.0,Second-Hand Dwelling house /Apartment
2021-02-24,"11 The Lane, Whitefield Manor, Bettystown",Unknown,Meath,339921.0,New Dwelling house /Apartment
2021-02-24,"112 BRIGHTWATER, CROSSHAVEN, CORK",Unknown,Cork,212000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"113 MELLOWES RD, FINGLAS WEST, DUBLIN 11",Dublin 11,Dublin,70000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"116 ASHLAWN PARK, BALLYBRACK, DUBLIN",Unknown,Dublin,385000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"116 MARATANNA GATE, WATERFORD, WATERFORD",Unknown,Waterford,100000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"12 ARDEVAN GROVE, MONASTEREVAN, KILDARE",Unknown,Kildare,160000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"12 BEN BULBIN AVENUE, DRIMNAGH, DUBLIN 12",Unknown,Dublin,270000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"12 Elm Row, Royal Canal, Ardmore",Unknown,Monaghan,237885.0,New Dwelling house /Apartment
2021-02-24,"12 HARBOUR COTTAGES, GHAN RD, CARLINGFORD",Unknown,Louth,230000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"13 BALLINTYRE WALK, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,900000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"13 Elm Row, Royal Canal, Ardmore",Unknown,Monaghan,286343.0,New Dwelling house /Apartment
2021-02-24,"13 GLENVIEW, CASTLEPOLLARD, WESTMEATH",Unknown,Westmeath,88000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"13 LANDSCAPE PARK, CHURCHTOWN, DUBLIN",Dublin 14,Dublin,595000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"13 MARION EST, NEWPORT, TIPPERARY",Unknown,Tipperary,60000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"13 MCDERMOT ST, CONVENT HILL, BALLINA",Unknown,Mayo,65000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"13 OULART, FORREST RD, SWORDS",Unknown,Dublin,185682.0,Second-Hand Dwelling house /Apartment
2021-02-24,"13 PARKLAND DOWNS, PARKLANDS, CITYWEST",Dublin 24,Dublin,303964.75,New Dwelling house /Apartment
2021-02-24,"139 Clonlara, Kerry Pike, Cork",Unknown,Cork,328193.0,New Dwelling house /Apartment
2021-02-24,"14 Elm Row, Royal Canal, Ardmore",Unknown,Monaghan,255506.0,New Dwelling house /Apartment
2021-02-24,"14 FINISK RIVER VALLEY, MALLOW, CORK",Unknown,Cork,152000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"14 MOREEN PARK, SANDYFORD, DUBLIN 16",Dublin 16,Dublin,397000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"14 ST LAURENCE RD, MORNINGTON PARK, DONACARNEY",Unknown,Meath,191999.0,Second-Hand Dwelling house /Apartment
2021-02-24,"14 SUMMERFIELD, KNOCKRAHEN, ARKLOW",Unknown,Wicklow,180000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"14 The Woods, Turlough, Castlebar",Unknown,Mayo,229074.89,New Dwelling house /Apartment
2021-02-24,"144 BROOKLANDS, CAPDOO COMMONS, CLANE",Unknown,Kildare,176632.0,Second-Hand Dwelling house /Apartment
2021-02-24,"15 GREEN HILLS, ATHY, KILDARE",Unknown,Kildare,108000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"16 Birch View, Mount Woods, Maryborough",Unknown,Cork,303964.75,New Dwelling house /Apartment
2021-02-24,"16 CEIDE DIARMADA, ARD A LAOI, CASTLEDERMOT",Unknown,Kildare,112000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"16 COIS GHRUADA, CASTLETROY, LIMERICK",Unknown,Limerick,194000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"16 COOLAGARRY, WALSH ISLAND, TULLAMORE",Unknown,Offaly,80132.0,Second-Hand Dwelling house /Apartment
2021-02-24,"16 DEERPARK WAY, KILTIPPER, DUBLIN 24",Dublin 24,Dublin,189000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"16 Glenn Rua, Courtbrack, Blarney",Unknown,Cork,325991.0,New Dwelling house /Apartment
2021-02-24,"16 SCHOLARS WALK, LUSK VILLAGE, LUSK",Unknown,Dublin,223041.0,Second-Hand Dwelling house /Apartment
2021-02-24,"167 ARD EASMUINN, DUNDALK, LOUTH",Unknown,Louth,223000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"168 ST ATTRACTAS  ROAD, CABRA, DUBLIN 7",Unknown,Dublin,325000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"17 JOHNS GATE, CASTLECOMER RD, KILKENNY",Unknown,Kilkenny,142000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"171 SPINMAKER, LINCOLN LANE, ARAN QUAY DUBLIN 7",Dublin 7,Dublin,215000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"18 BLOCK C, HARBOUR CANALSIDE, ATHY",Unknown,Kildare,75000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"18 FRIARS GREEN, TULLOW RD, CARLOW",Unknown,Carlow,104266.0,Second-Hand Dwelling house /Apartment
2021-02-24,"18 SLI BHRIAIN ARAS NA RI, OLD RD, CASHEL",Unknown,Tipperary,131666.0,Second-Hand Dwelling house /Apartment
2021-02-24,"180 THE GATE, MILL PARK, CLONDALKIN",Unknown,Dublin,203842.0,Second-Hand Dwelling house /Apartment
2021-02-24,"186 GEORGES ST, PORTLAW, WATERFORD",Unknown,Waterford,68000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"19 CORBALLY DR, WESTBROOK LAWNS, SAGGART",Dublin 24,Dublin,310000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"19 ELLESMERE AVE, OFF NORTH CIRCULAR RD, DUBLIN 7",Dublin 7,Dublin,640000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"197 SARTO LAWN, BAYSIDE, DUBLIN 13",Dublin 13,Dublin,517500.0,Second-Hand Dwelling house /Apartment
2021-02-24,"2 BIRCHFIELD PARK, GOATSTOWN, DUBLIN 14",Dublin 14,Dublin,571500.0,Second-Hand Dwelling house /Apartment
2021-02-24,"2 BREMORE PASTURES WAY, HAMLET LANE, BALBRIGGAN",Unknown,Dublin,156000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"2 Elm Row, Royal Canal, Ardmore",Unknown,Monaghan,286343.0,New Dwelling house /Apartment
2021-02-24,"2 GRANGE COURT, ROSSLARE, CO WEXFORD",Unknown,Wexford,300000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"2 LIFFEY DALE, LIFFEY VALLEY PARK, LUCAN",Unknown,Dublin,283735.0,Second-Hand Dwelling house /Apartment
2021-02-24,"2 PALM GROVE DR, BALLINA, TIPPERARY",Unknown,Tipperary,315000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"20 CLOVERHILL, BAILIEBOROUGH, CAVAN",Unknown,Cavan,144000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"20 SUMMERSEAT WALK CLONEE MANOR, CLONEE, MEATH",Unknown,Meath,204000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"21 AVONDALE PARK, BRAY, WICKLOW",Unknown,Wicklow,360000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"21 CHAPEL CLOSE, BALBRIGGAN, DUBLIN",Unknown,Dublin,255000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"21 Maydenhayes Crescent, Maydenhayes, Mornington",Unknown,Meath,292000.0,New Dwelling house /Apartment
2021-02-24,"213 KINGSBRY, MAYNOOTH, KILDARE",Unknown,Kildare,277044.0,Second-Hand Dwelling house /Apartment
2021-02-24,"22  The Anchorage, Harpers Creek, Glounthaune",Unknown,Cork,290748.89,New Dwelling house /Apartment
2021-02-24,"22 Newtown Manor, Monaleen, Castletroy",Unknown,Limerick,262555.06,New Dwelling house /Apartment
2021-02-24,"22 SILVERDALE, KILCOURSEY, CLARA",Unknown,Offaly,74769.0,Second-Hand Dwelling house /Apartment
2021-02-24,"23 CLUAININ, PORTLAOISE RD, MOUNTRATH",Unknown,Laois,104000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"23 LOUGH MASK COTTAGES, BALLINROBE, COUNTY MAYO",Unknown,Mayo,30000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"23 TEMPLEVIEW PLACE, CLAREHALL, DUBLIN 13",Dublin 13,Dublin,264480.0,Second-Hand Dwelling house /Apartment
2021-02-24,"24 COLLEGE PARK WAY, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,656500.0,Second-Hand Dwelling house /Apartment
2021-02-24,"24 GORT SIAR, KNOCKNACARRA, GALWAY",Unknown,Galway,203000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"24 KILCARN COURT, NAVAN, MEATH",Unknown,Meath,148000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"24 The Anchorage, Harpers Creek, Glounthaune",Unknown,Cork,272475.0,New Dwelling house /Apartment
2021-02-24,"248 ARTHUR GRIFFITH PK, LUCAN, DUBLIN",Unknown,Dublin,196000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"25 AVONDALE, BALLYTIVAN",Unknown,Sligo,43709.0,Second-Hand Dwelling house /Apartment
2021-02-24,"25 CHESTNUT DR, MULLINGAR, WESTMEATH",Unknown,Westmeath,95524.0,Second-Hand Dwelling house /Apartment
2021-02-24,"25 NORTHBROOK ROAD, RANELAGH, DUBLIN 6",Unknown,Dublin,1926000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"266 CHERRYWOOD LAWNS, CLONDALKIN DUBLIN 22, DUBLIN",Dublin 22,Dublin,196000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"27 KINGSLAND PARADE, PORTOBELLO, DUBLIN 8",Dublin 8,Dublin,465000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"28 SHAMROCK COURT, NENAGH, TIPPERARY",Unknown,Tipperary,68000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"28 ST BRIGIDS DRIVE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,375000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"28 STILLORGAN GATE, UPPER KILMACUD ROAD, CO DUBLIN",Unknown,Dublin,600000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"29 HEATHERVIEW LAWN, AYLESBURY, TALLAGHT DUBLIN 24",Dublin 24,Dublin,368000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"29 PRIORY PARK, JOHNSTOWN, NAVAN",Unknown,Meath,199085.0,Second-Hand Dwelling house /Apartment
2021-02-24,"29 SYCAMORE CLOSE, TERMON ABBEY, DROGHEDA",Unknown,Louth,156000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"3 BALHEARY ROAD, SWORDS, COUNTY DUBLIN",Unknown,Dublin,480000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"3 COISLENE, COLLINSTOWN, CO WESTMEATH",Unknown,Westmeath,124000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"3 Elm Row, Royan Canal, Ardmore",Unknown,Monaghan,237885.0,New Dwelling house /Apartment
2021-02-24,"3 ROCHELLE COURT, OLD BLACKROCK RD, CORK",Unknown,Cork,240000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"3 Willow Close, Bloomfield, Annacotty",Unknown,Limerick,259030.0,New Dwelling house /Apartment
2021-02-24,"30 ERRIGAL VIEW, MOUNTAIN TOP, LETTERKENNY",Unknown,Donegal,158000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"31 HEATHERFIELD, REKEEVAN, BAILIEBORO",Unknown,Cavan,108000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"32 CLANDONAGH RD, DONNYCARNEY, DUBLIN CITY",Dublin 5,Dublin,375000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"33 BONAVENTURE PLACE, GREENMOUNT, CORK",Unknown,Cork,124000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"33 CAISLEAN OIR, ATHENRY, GALWAY",Unknown,Galway,200000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"33 STONEBRIDGE PARK, ROCHFORTBRIDGE, WESTMEATH",Unknown,Westmeath,82669.0,Second-Hand Dwelling house /Apartment
2021-02-24,"34 BEAUMONT COURT, BEAUMONT WOODS, DUBLIN 9",Dublin 9,Dublin,260000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"34 GORT NA GLAISE, SANDY ROAD, GALWAY",Unknown,Galway,246000.0,Second-Hand Dwelling house /Apartment
2021-02-24,"347 Maryborough Village, Portlaoise, Co. Laois",Unknown,Laois,235000.0,New Dwelling house /Apartment
2021-02-24,"349 The Stables, MaryboroughVillage, Mountrath Road",Unknown,Laois,202643.17,New Dwelling house /Apartment
2021-02-24,"36 THE OAKS, KEATINGSTOWN RD, WICKLOW",Unknown,Wicklow,223649.0,Second-Hand Dwelling house /Apartment
2021-02-24,"37 ASHMOUNT MEWS, SILVERSPRINGS, CORK",Unknown,Cork,220000.0,Second-Hand Dwelling house /Apartment
